objectid,filename,title,creator,author,date,display_date,year,decade,description,subject,genre,location,latitude,longitude,source,type,format,rights,object_location
1992-11-17_axlrebeldia,1992-11-17_axlrebeldia.jpg,Axel Roses: Rebeldía musical,Periódico El Tiempo,Anónimo,17/11/1992,17 de noviembre de 1992,1992,1990s,"Este perfil presenta a Axl Rose como encarnación de la rebeldía rock en tiempos de globalización mediática. La narración entrelaza su infancia turbulenta en Indiana, su fuga a Los Ángeles y su transformación en ícono cultural, subrayando el papel de la prensa en la construcción del mito del artista maldito. Más que una biografía, el artículo disecciona la figura de Axl como símbolo de una masculinidad performativa que desborda los códigos tradicionales y se vuelve modelo para audiencias juveniles que buscan autenticidad. En clave sociocultural, el texto revela cómo la industria convierte la transgresión en marca, y cómo esa imagen encuentra eco en los imaginarios colombianos de los noventa.",Axl Rose; Guns N’ Roses; los Ángeles; Cultura Rock; Masculinidad; Industria Musical; Imaginarios Juveniles; Rock Internacional en Colombia,Reportaje,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Tiempo pág. 9B,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-20_rebeldescausa,1992-11-20_rebeldescausa.jpg,Rebeldes con causa,Periódico El Tiempo,Anónimo,20/11/1992,20 de noviembre de 1992,1992,1990s,"La crónica reconstruye los orígenes de Guns N’ Roses a partir de la fusión entre Hollywood Rose y L.A. Guns, en el ambiente marginal y competitivo de Los Ángeles. A través de anécdotas de precariedad, giras improvisadas y ascenso meteórico, el texto dibuja el tránsito de un grupo callejero al estrellato mundial. En esta genealogía del exceso y la supervivencia, los integrantes se convierten en arquetipos de una contracultura que aprende a negociar con el mercado sin perder su narrativa de rebeldía. Leída desde Colombia, la nota traduce un mito global a claves locales: muestra cómo la prensa nacional legitimó el imaginario del rock como aventura individualista y camino de reconocimiento.",Guns N’ Roses; Axl Rose; Slash; Izzy Stradlin; Duff Mckagan; Steven Adler; los Ángeles; Contracultura; Industria Musical; Rock Internacional en Colombia,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Tiempo pág. 5C,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-21_elcamello,1992-11-21_elcamello.jpg,El camello del concierto,Periódico El Tiempo,Anónimo,21/11/1992,21 de noviembre de 1992,1992,1990s,"Este reportaje desvela la maquinaria logística y económica detrás del concierto de Guns N’ Roses: patrocinadores, boletería, transporte, equipos de sonido, prensa y coordinación internacional. En lugar de una simple crónica de producción, la pieza muestra la articulación entre capital, medios y espectáculo, situando el evento como símbolo de modernización del entretenimiento en Colombia. A través de entrevistas y cifras, el artículo revela la emergencia de una industria capaz de movilizar recursos y discursos en torno al rock. Desde una mirada cultural, el concierto aparece como ejercicio de aprendizaje colectivo sobre organización, civismo y consumo masivo.",El Campín; Promotores; Superestéreo 88.9; Radioactiva; Bavaria; Pony Malta; Producción Musical; Logística; Industria del Espectáculo; Rock Internacional en Colombia,Crónica,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,El Tiempo pág. 6,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-21_axlslash,1992-11-21_axlslash.jpg,"Guns N´ Roses. Axl, Slash y más…",Periódico El Tiempo,Anónimo,21/11/1992,21 de noviembre de 1992,1992,1990s,"El artículo sitúa a Guns N’ Roses como ícono de la cultura de masas global, destacando su poder mediático, la magnitud de la gira Use Your Illusion y el impacto de su presentación en Bogotá. A partir del lenguaje periodístico del asombro, la nota muestra cómo el concierto fue leído como señal de apertura cultural y de ingreso del país a los circuitos internacionales del espectáculo. La juventud bogotana aparece como protagonista de una nueva forma de ciudadanía simbólica, en la que asistir a un concierto se convierte en acto de pertenencia a una modernidad compartida.",Guns N’ Roses; Axl Rose; Slash; Use Your Illusion; Conciertos; Globalización Cultural; Juventud Urbana; Rock Internacional en Colombia,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Tiempo pág. 1C,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-21_gunsnhistoria,1992-11-21_gunsnhistoria.jpg,Historia de pistolas y rosas,Periódico El Tiempo,Anónimo,21/11/1992,21 de noviembre de 1992,1992,1990s,"Crónica histórica de los orígenes de Guns N’ Roses a partir de la fusión de LA Guns y Hollywood Rose y de un debut en el Troubadour que encendió una escena de clubes. El artículo describe años de precariedad en cuartos de ensayo minúsculos, trabajos temporales y fiestas de callejón que sostuvieron la formación del sonido. La figura de la mánager Vicky Hamilton aparece como apoyo decisivo antes del contrato con Geffen, tras el lanzamiento de Live Like a Suicide en sello propio. El texto recorre el ascenso de Appetite for Destruction, la historia de Welcome to the Jungle y el impacto de Sweet Child O Mine, así como la edición de Lies con estética de tabloide. Se afirma una ética de integridad que privilegia hacer lo que se quiere oír.",Guns N’ Roses; la Guns; Hollywood Rose; Troubadour; Vicky Hamilton; Uzi Suicide; Geffen Records; Appetite For Destruction; Live Like A Suicide; Welcome To The Jungle; Sweet Child O Mine; Lies; Integridad Artística; Historia Musical; Trayectoria Artística; los Ángeles; Cultura Rock; Rock Internacional en Colombia; Rock Internacional,Opinión,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 5C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-21_fechasdelrock,1992-11-21_fechasdelrock.jpg,Fechas del rock,Periódico El Tiempo,Anónimo,21/11/1992,21 de noviembre de 1992,1992,1990s,"Nota de programación que confirma los conciertos de Guns N’ Roses para el 28 y 29 de noviembre y explica el ajuste de calendario debido al cambio de fecha en Caracas. Se detalla la complejidad técnica del montaje y desmontaje del escenario, con tiempos de dieciocho horas y la exigencia de pruebas de sonido con doce horas de anticipación. La comunicación aclara que las boletas del 27 se validan para el 29 y que la estructura básica del escenario se construyó en Colombia bajo supervisión del equipo internacional. El texto transparenta los ritmos de producción y la coordinación con aduanas y vuelos de carga. La ciudad se prepara para dos noches consecutivas con medidas de precisión.",Bogotá; Estadio El Campín; Guns N’ Roses; 28 y 29 de Noviembre; Montaje de Escenario; Desmontaje; Pruebas de Sonido; Producción Internacional; Boletería; Coordinación Logística; Rock Internacional en Colombia; Conciertos Internacionales; Rock Global; América Latina; Logística de Eventos,Noticia,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,"El Tiempo, pág. 5C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-26_faxmillonario,1992-11-26_faxmillonario.jpg,GUN$ N´ ROSES. Un fax millonario,Periódico El Tiempo,Anónimo,26/11/1992,26 de noviembre de 1992,1992,1990s,"El texto reconstruye la negociación que hizo posible la llegada de Guns N’ Roses: un fax de Felipe Rodríguez, las licitaciones entre promotores y la firma del contrato por Armín Torres en Los Ángeles durante la boda de Slash. Más que anécdota, la nota funciona como radiografía de un nuevo capitalismo cultural donde medios, marcas y productores comparten riesgos financieros para consolidar eventos masivos. El reportaje visibiliza cómo el rock se convierte en objeto de gestión empresarial y en catalizador de alianzas entre lo público y lo privado, evidenciando la madurez de un país que aprende a operar dentro de la lógica del espectáculo global.",Armín Torres; Felipe Rodríguez; Slash; Caracol Radio; Bavaria; Pony Malta; Bancoquia; Colseguros; Avianca; Producción Musical; Negociación Cultural; Rock Internacional en Colombia,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Tiempo pág. 11B,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-27_gunsnews,1992-11-27_gunsnews.jpg,Guns N´Roses News,Periódico El Tiempo,Anónimo,27/11/1992,27 de noviembre de 1992,1992,1990s,"Noticia que informa sobre la programación y horarios de los conciertos de Guns N’ Roses en Bogotá, destacando la participación del grupo caleño Kronos como telonero. Más allá de su tono logístico, el texto permite leer la articulación entre lo global y lo local: una banda internacional que legitima la presencia del rock colombiano en la misma tarima. La pieza inscribe el evento en la historia del espectáculo nacional como momento de convergencia simbólica entre industria, medios y público.",Guns N’ Roses; Kronos; Jorge Fresquet; Conciertos; Logística; Movilidad Urbana; Cultura Juvenil; Rock Internacional en Colombia; Rock colombiano,Noticia,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,El Tiempo pág. 3C,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-27_porfin,1992-11-27_porfin.jpg,¡Por fin! Guns N´ Roses en Colombia,Periódico El Tiempo,Anónimo,27/11/1992,27 de noviembre de 1992,1992,1990s,"Con tono celebratorio, la nota anuncia la realización de los conciertos de Guns N’ Roses en Bogotá y reseña los preparativos técnicos, horarios y medidas de seguridad. Sin embargo, más allá de la agenda, el texto funciona como manifiesto de una ciudad que reivindica su capacidad para albergar grandes espectáculos. En la narrativa mediática, el evento simboliza un punto de inflexión: la juventud bogotana aparece como protagonista de un nuevo orden cultural, y el rock, como lenguaje de integración a la modernidad global.",Guns N’ Roses; Kronos; El Campín; Juventud; Industria Musical; Cultura urbana; Gira Latinoamericana; Rock Internacional en Colombia; Rock colombiano,Reseña,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,El Tiempo pág. 16A,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-27-11_gunsempresa,1992-27-11_gunsempresa.jpg,Toda una empresa para Guns N’ Roses,Periódico El Tiempo,Anónimo,27/11/1992,17 de noviembre de 1992,1992,1990s,"Reporte sobre la estructura empresarial detrás de las presentaciones de Guns N’ Roses en Colombia con una inversión millonaria y sesenta y cinco días de trabajo continuo. Se relata la firma del contrato en Los Ángeles el 13 de octubre y la obligación de cubrir una cifra alta con participación del grupo en las ganancias. La nota dimensiona equipos, personal, tiempos y presión financiera como variables de una operación compleja. Se presenta el espectáculo como resultado de una cadena de oficios que sincroniza producción local y estándares internacionales. El concierto aparece así como un proyecto industrial que excede la escena musical.",Bogotá; Guns N’ Roses; Producción de Conciertos; Inversión; Contrato en los Ángeles; Participación en Ganancias; Equipos y Personal; Cronograma; Estándares Internacionales; Industria del Espectáculo; Rock Internacional en Colombia; Conciertos Internacionales; Logística Musical; Prensa Cultural; El Tiempo; Costos de Producción; Infraestructura; Impacto Económico,Crónica,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,"El Tiempo, pág. 1C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-28_gunsaplazado,1992-11-28_gunsaplazado.jpg,Aplazan concierto de Guns N’ Roses,Periódico El Tiempo,Anónimo,28/11/1992,28 de noviembre de 1992,1992,1990s,"Comunicado de última hora que aplaza el concierto previsto para el sábado y lo unifica en una sola fecha el domingo debido al intento de golpe de Estado en Venezuela. Parte del equipo técnico quedó retenido en el vecino país, lo que impide completar el montaje a tiempo en Bogotá. Se autoriza el uso de la boleta del sábado para el domingo y se anuncian cruces para evitar sobrecupo. La información confirma la presencia de la banda en Colombia y apela al buen comportamiento del público. La ciudad ajusta expectativas y logística para una sola noche.",Bogotá; Estadio El Campín; Guns N’ Roses; Aplazamiento; Intento de Golpe en Venezuela; Equipo Técnico; Boletas; Seguridad; Logística; Público; Rock Internacional en Colombia,Crónica,Estadio Nemesio Camacho El Campín,4.6459424,-74.095979,"El Tiempo, pág. 9B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
1992-11-28_gunsnrosesnoche,1992-11-28_gunsnrosesnoche.jpg,Noche para el 'rock',Periódico El Tiempo,Anónimo,28/11/1992,28 de noviembre de 1992,1992,1990s,Anuncio del primer concierto en Bogotá con apertura de Kronos a las nueve de la noche y salida de Guns N’ Roses a las once. Se precisan horarios de puertas desde las cuatro de la tarde y se enfatiza el dispositivo de seguridad para ingreso y permanencia. La nota recuerda el lleno total en Venezuela y proyecta una explosión musical en El Campín. El texto convoca a prepararse para una noche larga y propone a la banda como referente del rock de los noventa. Se respira expectativa y se fijan pautas de asistencia.,Bogotá; Estadio El Campín; Guns N’ Roses; Kronos; Horarios; Apertura de Puertas; Seguridad; Convocatoria Masiva; Rock de los Noventa; Rock Internacional en Colombia; Axl Rose; Conciertos Internacionales; Cultura Rock; Logística de Eventos,Noticia,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Tiempo, pág. 2C",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,
