objectid,title,creator,author,date,display_date,description,subject,genre,location,latitude,longitude,source,object_location,rights,type,format
1994-11-12_divisiones,Rock: divisiones inferiores,Periódico El Tiempo,Anónimo,12/11/1994,12 de noviembre de 1994,"Ensayo-reportaje sobre el semillero Notas Radioactiva como “divisiones inferiores” del rock colombiano: concursos intercolegiados en doce ciudades, premio de grabación y cupo en programación nacional. Se recupera el caso Poligamia, ganadores en 1990, luego sencillo, larga duración y salto a televisión, como prueba de la escalera de profesionalización. La final en Cadena Uno convoca rap, pop, heavy, trash, alternativo y rock clásico, con jurados del mismo circuito como Poligamia, Shakira, José Gaviria y grupos como Joe Rap, NPI, Pacman el Putrefacto, La Flor, K-Oz, Enola Gay, Templo del Cuervo, Crossover, Ng-Rap, Orión y Om. El artículo concluye que, por primera vez, emisoras, marcas y televisoras se articulan para producir relevo generacional y público para repertorios propios.",Radioactiva; Notas Radioactiva; Alejandro Villalobos; Andrés Nieto; Poligamia; Shakira; José Gaviria; Joe Rap; NPI; Pacman el Putrefacto; La Flor; K-Oz; Enola Gay; Templo del Cuervo; Crossover; Ng-Rap; Orión; Om; Cadena Uno; concurso intercolegiado; profesionalización musical; Rock colombiano; Rock nacional; Rock juvenil; Escena escolar; Bandas emergentes; Bogotá; Medellín; rock estudiantil; concurso musical; heavy metal; reggae; pop; bandas juveniles; prensa cultural; escena emergente,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Tiempo,",https://www.eltiempo.com/archivo/documento/MAM-248540,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1994-11-18_discofindeaño,Como disco de fin de año,Periódico El Tiempo,Anónimo,18/11/1994,18 de noviembre de 1994,"Crónica–agenda del primer “concierto crossover” de las vacaciones decembrinas en el Coliseo Cubierto El Campín, que reúne al trío pop mexicano Kairo, a la orquesta salsera Grupo Niche y a los paisas Ekhymosis en un mismo programa nocturno. El texto precisa boletería por localidades, ubica a Kairo en el mapa radial con En los espejos de un café, Háblame de ti y Te recuerdo y describe la juventud de sus integrantes y su manufactura pop. Sitúa a Ekhymosis en su giro estético hacia Ciudad Pacífico con nuevas incorporaciones en percusión y base rítmica para integrar timbales, conga y colores afrocaribes, y subraya a Niche como cierre con repertorio canónico y rescate de la salsa dura. La nota funciona como espejo de públicos: estudiantes en vacaciones, fanáticos del pop y la salsa, y seguidores del rock nacional conviven bajo el rótulo “crossover”, señal de una Bogotá que mezcla escenas en un mismo recinto",Bogotá; Coliseo Cubierto El Campín; concierto crossover; Kairo; pop mexicano; Grupo Niche; Jairo Varela; Ekhymosis; Ciudad Pacífico; boletería; público juvenil; vacaciones decembrinas; mezcla de géneros; Rock colombiano; Rock nacional; Rock internacional en Colombia,Noticia,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Tiempo, pág. 1C",https://www.eltiempo.com/archivo/documento/MAM-250817,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1994-11-25_ex3resurreccion,La resurrección de los músicos,Periódico El Tiempo,Rubén Morales,25/11/1994,25 de noviembre de 1994,"Perfil–reseña de EX-3 como “ligas mayores” del rock colombiano y dream team intergeneracional que se juega 1995 con un larga duración producido por Chucho Merchán. La nota reconstruye la apuesta: experiencia de Alexis Restrepo, Che Rozo, Nacho Pilonieta y Blue Martínez sumada a la de Iván Sotomayor y Rubén Darío Morales, más el oído internacional de Merchán moldeando canciones, afinando estructuras y aportando un toque comercial sin sacrificar experimentación. Se reseñan sencillos como En un rincón —insuficientemente programado en su lanzamiento— y Aún estoy vivo, y se insiste en competir sin complejos con catálogos argentinos, españoles o mexicanos. El relato deja ver un gesto de fe en el país y, a la vez, la convicción de que el disco encontrará su lugar dentro y fuera de Colombia",EX-3; Chucho Merchán; Alexis Restrepo; Che Rozo; Nacho Pilonieta; Blue Martínez; Iván Sotomayor; Rubén Darío Morales; En un rincón; Aún estoy vivo; producción musical; mercado nacional e internacional; Rock colombiano; Rock nacional,Reseña,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Tiempo, pág. 7C, Página del Rock",https://www.eltiempo.com/archivo/documento/MAM-254304,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1994-12-02_encantadores,Encantadores de serpiente,Periódico El Tiempo,Andrés Zambrano D.,2/12/1994,2 de diciembre de 1994,"Crónica del showcase Latin Rock Nights en el Festival de Jazz de Montreux: dos noches de julio en Suiza donde lo latino sacude un valle alpino y confirma al rock como “esperanto” juvenil. El texto recorre actuaciones de Miguel Bosé, Café Tacuba, Maná, Presuntos Implicados, Seguridad Social y Jorge Ben Jor, y presenta el lanzamiento del álbum–video homónimo por WEA en Colombia. Se subraya el riesgo de Café Tacuba con piezas de raíz mexicana, la sofisticación de Bosé, el jazz latino pulcro de Presuntos Implicados, la energía escénica de Seguridad Social y la síntesis brasileña de Ben Jor. La reseña aporta una clave: la renovación del rock en los noventa tiene acento latino y dialoga con públicos colombianos a través de ediciones locales que viajan entre disqueras y videoclubes.",Festival de Jazz de Montreux; Latin Rock Nights; Miguel Bosé; Café Tacuba; Maná; Presuntos Implicados; Seguridad Social; Jorge Ben Jor; WEA; edición en Colombia; fusión latino–rock; renovación estética; Rock internacional en Colombia,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Tiempo, pág. Última C, Página del Rock",https://www.eltiempo.com/archivo/documento/MAM-257473,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1994-12-09_lorockeronoquitalolatino,Lo rockero no quita lo latino,Periódico El Tiempo,Andrés Zambrano D.,9/12/1994,9 de diciembre de 1994,"Crónica del showcase Latin Rock Nights en el Festival de Jazz de Montreux: dos noches de julio en Suiza donde lo latino sacude un valle alpino y confirma al rock como “esperanto” juvenil. El texto recorre actuaciones de Miguel Bosé, Café Tacuba, Maná, Presuntos Implicados, Seguridad Social y Jorge Ben Jor, y presenta el lanzamiento del álbum–video homónimo por WEA en Colombia. Se subraya el riesgo de Café Tacuba con piezas de raíz mexicana, la sofisticación de Bosé, el jazz latino pulcro de Presuntos Implicados, la energía escénica de Seguridad Social y la síntesis brasileña de Ben Jor. La reseña aporta una clave: la renovación del rock en los noventa tiene acento latino y dialoga con públicos colombianos a través de ediciones locales que viajan entre disqueras y videoclubes",Festival de Jazz de Montreux; Latin Rock Nights; Miguel Bosé; Café Tacuba; Maná; Presuntos Implicados; Seguridad Social; Jorge Ben Jor; WEA; edición en Colombia; fusión latino–rock; renovación estética; Rock internacional en Colombia,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009",El Tiempo pág. 20C,https://www.eltiempo.com/archivo/documento/MAM-261569,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1994-12-23_juanitadientes,Juanita Dientes Verdes le Pone Color al Rock Paisa,Periódico El Tiempo,Anónimo,23/12/1994,23 de diciembre de 1994,"La crónica perfila a Juanita Dientes Verdes como emblema underground de Medellín: guitarras densas, letras corrosivas y circulación por universidades, garajes y radios alternativas más que por el circuito comercial. Leída en clave de ciudad, la pieza muestra una Medellín que, tras la violencia, ensaya autogestiones culturales y redes independientes que disputan visibilidad. La prensa se vuelve mediadora entre ese subsuelo creativo y el reconocimiento regional, sugiriendo que el rock paisa encuentra proyección cuando articula estética, territorio y comunidad. Es un registro clave para entender identidad juvenil, territorialidad sonora y los modos en que lo alternativo reclama lugar en la esfera pública.",Juanita Dientes Verdes; Guido Isaza; Medellín; Escena paisa; Música alternativa; Autogestión; Cultura juvenil; Expresiones urbanas; Cultura independiente; Medellín 1990s; Rock Nacional; Rock Colombiano,Crónica,"Medellín, Colombia","6,2443677","-75,6636154",El Tiempo,,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1995-04-28_estadoslinea,Estados Alterados en la Línea Roja,Periódico El Tiempo,Anónimo,28/4/1995,28 de abril de 1995,"La reseña celebra el lanzamiento del álbum Línea Roja de Estados Alterados, símbolo de la madurez del rock electrónico colombiano. En medio de un panorama mediático dominado por el pop comercial, la banda paisa reafirma su vocación experimental y su identidad estética, articulando sonidos sintéticos con un discurso urbano introspectivo. El texto destaca el profesionalismo en la producción y la consolidación de un público alternativo que encuentra en la electrónica un lenguaje de diferencia y sofisticación. Como documento cultural, la nota inscribe a Estados Alterados dentro de un proceso de innovación sonora que redefine la noción de modernidad en el rock nacional.",Estados Alterados; Línea Roja; música electrónica; Medellín; experimentación sonora; identidad urbana; cultura alternativa; rock colombiano; rock nacional; industria musical; medios de comunicación; modernidad; cultura juvenil; década de 1990,Reseña,"Medellín, Colombia","6,2443677","-75,6636154",El Tiempo,,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1995-05-05_amorcorrespondido,Amor correspondido,Periódico La Prensa,Anónimo,5/5/1995,5 de mayo de 1995,"Crónica sobre la gira de Caifanes por Colombia, con presentaciones en Manizales, Pereira, Medellín, Bucaramanga y Bogotá. Se destaca la conexión emocional con el público, el impacto de sus letras y su consolidación como banda emblemática del rock en español.",Caifanes; gira en Colombia; rock en español; conexión emocional; cultura musical; Rock Latinoamericano,,"Bogotá D. C., Colombia","4,6489055","-74,4375009",La Prensa pág. 5,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
1995-05-5_caifanesraices,Caifanes sale en busca de sus raíces,Periódico El Tiempo,Anónimo,5/5/1995,5 de mayo de 1995,"Entrevista–perfil de Caifanes en plena gira colombiana que enmarca El nervio del volcán como búsqueda de raíz: sones jarochos, percusiones indígenas, mestizaje y una poética que se reconoce más cerca de Rubén Blades que del fetiche Stones. Saúl Hernández y Alejandro Marcovich explican la fusión sin nostalgia campesina, una modernidad de ciudad que mira a su tierra; la agenda confirma fechas en Manizales, Pereira, Medellín, Bucaramanga y Bogotá con Aterciopelados como aliado nacional. El diálogo relativiza el aura de “elegidos” tras tocar con los Rolling y devuelve el foco a la escritura, la sangre y el territorio. Colombia aparece como plaza clave donde la banda aterriza su síntesis de tradición y electricidad ante públicos masivos.",Caifanes; El nervio del volcán; Saúl Hernández; Alejandro Marcovich; son jarocho; fusión de raíz; gira en Colombia; Manizales; Pereira; Medellín; Bucaramanga; Bogotá; Aterciopelados; Rolling Stones; Rubén Blades; Rock internacional en Colombia,Entrevista,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Tiempo,, pág. 3C",,© Derechos de autor pertenecen al periódico El Tiempo. Uso académico sin fines comerciales.,Image,image/jpeg
1995-05-09_aterciopeladoscaifanes,Gira de Caifanes Aterciopelados,Revista Semana,Anónimo,9/5/1995,9 de mayo de 1995,"Nota de Semana sobre la ruta conjunta: Caifanes consolidados en Latinoamérica y Aterciopelados presentando El Dorado, con Bolero Falaz como punta de lanza y una invitación al Summer Rock Festival de Nueva York que los convierte en primer grupo colombiano en esa vitrina. La crónica hilvana genealogía: de Mujer Gala y el “nuevo auge” del rock colombiano, con Ekhymosis y EX-3, a la madurez de un segundo álbum mejor producido y más estructurado. Se enumeran plazas de la gira en Manizales, Pereira, Medellín, Bucaramanga y Bogotá, y se dibuja un público a caballo entre la pista y la contemplación, dispuesto a escuchar letras y riffs con atención. La circulación regional toma cuerpo con una dupla que cruza repertorios y escenas.",Caifanes; Aterciopelados; El Dorado; Bolero Falaz; Summer Rock Festival de Nueva York; Ekhymosis; EX-3; gira por Colombia; Manizales; Pereira; Medellín; Bucaramanga; Bogotá; prensa especializada; Rock colombiano; Rock nacional; Rock internacional en Colombia,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009",Revista Semana pág. 122,https://www.semana.com/cultura/articulo/gira-de-caifanes-aterciopelados/25678-3,© Derechos de autor pertenecen a la Revista Semana. Uso académico sin fines comerciales.,Image,image/jpeg
